ticker,date,time,price,volume
ORANGEPL,191022,162237,6.005,139
ORANGEPL,191022,162252,6.005,140
ORANGEPL,191022,162307,6.005,140
ORANGEPL,191022,162312,6.005,140
ORANGEPL,191022,162327,6.01,1162
ORANGEPL,191022,162327,6.01,1075
ORANGEPL,191022,162419,6.005,140
ORANGEPL,191022,162432,6.005,979
ORANGEPL,191022,162432,6.005,188
ORANGEPL,191022,162432,6.005,413
ORANGEPL,191022,162432,6.005,95
ORANGEPL,191022,162432,6.005,764
ORANGEPL,191022,162432,6.005,805
ORANGEPL,191022,162432,6.005,1061
ORANGEPL,191022,162459,6,139
ORANGEPL,191022,162509,6,140
ORANGEPL,191022,162514,6,846
ORANGEPL,191022,162520,6,140
ORANGEPL,191022,162540,6,140
ORANGEPL,191022,162554,6,248
ORANGEPL,191022,162554,6,731
ORANGEPL,191022,162610,6.005,1061
ORANGEPL,191022,162610,6.005,60
ORANGEPL,191022,162642,6,140
ORANGEPL,191022,162642,6.005,2092
ORANGEPL,191022,162642,6.005,1151
ORANGEPL,191022,162642,6.005,1058
ORANGEPL,191022,162643,6.01,282
ORANGEPL,191022,162643,6.01,911
ORANGEPL,191022,162649,6.005,979
ORANGEPL,191022,162700,6.015,412
ORANGEPL,191022,162727,6.005,167
ORANGEPL,191022,162727,6.005,812
ORANGEPL,191022,162750,6.005,5
ORANGEPL,191022,162750,6.005,414
ORANGEPL,191022,162823,6.005,140
ORANGEPL,191022,162823,6.005,140
ORANGEPL,191022,162827,6.01,1096
ORANGEPL,191022,163007,6.01,984
ORANGEPL,191022,163007,6.01,104
ORANGEPL,191022,163007,6.01,325
ORANGEPL,191022,163007,6.01,559
ORANGEPL,191022,163008,6.02,1076
ORANGEPL,191022,163020,6.02,413
ORANGEPL,191022,163020,6.02,11
ORANGEPL,191022,163020,6.02,1151
ORANGEPL,191022,163200,6.01,413
ORANGEPL,191022,163327,6.01,699
ORANGEPL,191022,163427,6.01,699
ORANGEPL,191022,163507,6.01,400
ORANGEPL,191022,163507,6.01,699
ORANGEPL,191022,163507,6.01,15
ORANGEPL,191022,163520,6.01,78
ORANGEPL,191022,163520,6.01,286
ORANGEPL,191022,163520,6.015,48
ORANGEPL,191022,163608,6.01,699
ORANGEPL,191022,163612,6.01,420
ORANGEPL,191022,163615,6.01,690
ORANGEPL,191022,163615,6.01,690
ORANGEPL,191022,163615,6.015,2470
ORANGEPL,191022,163615,6.015,982
ORANGEPL,191022,163615,6.015,928
ORANGEPL,191022,163618,6.005,1124
ORANGEPL,191022,163618,6.005,891
ORANGEPL,191022,163618,6.005,1252
ORANGEPL,191022,163700,6.01,412
ORANGEPL,191022,163924,6.005,699
ORANGEPL,191022,163924,6.005,360
ORANGEPL,191022,163924,6.005,199
ORANGEPL,191022,164000,6.01,413
ORANGEPL,191022,164007,6.01,625
ORANGEPL,191022,164007,6.01,484
ORANGEPL,191022,164007,6.01,16
ORANGEPL,191022,164007,6.01,140
ORANGEPL,191022,164007,6.01,594
ORANGEPL,191022,164017,6.005,295
ORANGEPL,191022,164025,6.005,881
ORANGEPL,191022,164025,6.005,1125
ORANGEPL,191022,164025,6.005,642
ORANGEPL,191022,164026,6.005,140
ORANGEPL,191022,164027,6.005,140
ORANGEPL,191022,164108,6.01,1036
ORANGEPL,191022,164259,6.005,250
ORANGEPL,191022,164507,6.01,500
ORANGEPL,191022,164507,6.01,234
ORANGEPL,191022,164551,6.005,1606
ORANGEPL,191022,164551,6.005,637
ORANGEPL,191022,164654,6.005,764
ORANGEPL,191022,164654,6.005,103
ORANGEPL,191022,164706,6.01,205
ORANGEPL,191022,164710,6.01,206
ORANGEPL,191022,164714,6.01,54
ORANGEPL,191022,164714,6.015,152
ORANGEPL,191022,164718,6.015,213
ORANGEPL,191022,164722,6.015,206
ORANGEPL,191022,164726,6.015,212
ORANGEPL,191022,164730,6.015,197
ORANGEPL,191022,164730,6.02,16
ORANGEPL,191022,164734,6.02,174
ORANGEPL,191022,164734,6.02,30
ORANGEPL,191022,164738,6.015,205
ORANGEPL,191022,164742,6.015,209
ORANGEPL,191022,164746,6.02,207
ORANGEPL,191022,164750,6.02,210
ORANGEPL,191022,164754,6.02,53
ORANGEPL,191022,164754,6.02,162
ORANGEPL,191022,164758,6.015,140
ORANGEPL,191022,164758,6.02,66
ORANGEPL,191022,164802,6.015,204
ORANGEPL,191022,164806,6.015,207
ORANGEPL,191022,164810,6.015,210
ORANGEPL,191022,164814,6.015,214
ORANGEPL,191022,164818,6.02,156
ORANGEPL,191022,164818,6.02,57
ORANGEPL,191022,164822,6.02,211
ORANGEPL,191022,164826,6.02,212
ORANGEPL,191022,164830,6.02,209
ORANGEPL,191022,164834,6.02,216
ORANGEPL,191022,164838,6.015,140
ORANGEPL,191022,164838,6.02,70
ORANGEPL,191022,164842,6.02,217
ORANGEPL,191022,164846,6.02,208
ORANGEPL,191022,164850,6.02,100
ORANGEPL,191022,164850,6.02,111
ORANGEPL,191022,164854,6.02,211
ORANGEPL,191022,164858,6.02,178
ORANGEPL,191022,164858,6.02,34
ORANGEPL,191022,164902,6.02,251
ORANGEPL,191022,164906,6.015,256
ORANGEPL,191022,164906,6.015,23
ORANGEPL,191022,164910,6.02,254
ORANGEPL,191022,164914,6.02,250
ORANGEPL,191022,164918,6.015,259
ORANGEPL,191022,164922,6.015,261
ORANGEPL,191022,164922,6.015,696
ORANGEPL,191022,164926,6.015,233
ORANGEPL,191022,164929,6.015,56
ORANGEPL,191022,164930,6.01,1058
ORANGEPL,191022,164930,6.01,89
ORANGEPL,191022,164930,6.005,1454
ORANGEPL,191022,164930,6.015,770
ORANGEPL,191022,164930,6.015,770
ORANGEPL,191022,164930,6.02,211
ORANGEPL,191022,164930,6.02,699
ORANGEPL,191022,164930,6.015,493
ORANGEPL,191022,164930,6.015,184
ORANGEPL,191022,164930,6.015,27
ORANGEPL,191022,164930,6.015,4
ORANGEPL,191022,164930,6.015,1
ORANGEPL,191022,164933,6.02,331
ORANGEPL,191022,164933,6.02,1013
ORANGEPL,191022,164933,6.02,487
ORANGEPL,191022,164933,6.02,675
ORANGEPL,191022,164933,6.02,92
ORANGEPL,191022,164940,6.015,622
ORANGEPL,191022,164940,6.01,2176
ORANGEPL,191022,164940,6.005,1359
ORANGEPL,191022,164940,6.02,189
ORANGEPL,191022,164940,6.02,600
ORANGEPL,191022,164940,6.02,299
ORANGEPL,191022,164940,6.02,295
ORANGEPL,191022,164941,6.02,44
ORANGEPL,191022,164941,6.02,7
ORANGEPL,191022,164941,6.02,1
ORANGEPL,191022,164941,6.02,327
ORANGEPL,191022,164941,6.02,49
ORANGEPL,191022,164942,6.02,7
ORANGEPL,191022,164942,6.02,1
ORANGEPL,191022,170000,6.02,30000
ORANGEPL,191022,170000,6.02,763
ORANGEPL,191022,170000,6.02,3287
ORANGEPL,191022,170000,6.02,2047
ORANGEPL,191022,170000,6.02,3497
ORANGEPL,191022,170000,6.02,112
ORANGEPL,191022,170000,6.02,158
ORANGEPL,191022,170000,6.02,1094
ORANGEPL,191022,170000,6.02,703
ORANGEPL,191022,170000,6.02,3976
ORANGEPL,191022,170000,6.02,7998
ORANGEPL,191022,170000,6.02,225
ORANGEPL,191022,170000,6.02,300
ORANGEPL,191022,170000,6.02,3840
ORANGEPL,191022,170000,6.02,1055
ORANGEPL,191022,170000,6.02,3845
ORANGEPL,191022,170000,6.02,1133
ORANGEPL,191022,170000,6.02,2850
ORANGEPL,191022,170000,6.02,1268
ORANGEPL,191022,170000,6.02,1780
ORANGEPL,191022,170000,6.02,5316
ORANGEPL,191022,170000,6.02,15101
ORANGEPL,191022,170000,6.02,835
ORANGEPL,191022,170000,6.02,1224
ORANGEPL,191022,170000,6.02,1558
ORANGEPL,191022,170000,6.02,7318
ORANGEPL,191022,170000,6.02,1022
ORANGEPL,191022,170000,6.02,373
ORANGEPL,191022,170000,6.02,214
ORANGEPL,191022,170000,6.02,1405
ORANGEPL,191022,170000,6.02,1405
ORANGEPL,191022,170000,6.02,1405
ORANGEPL,191022,170000,6.02,1074
ORANGEPL,191022,170000,6.02,331
ORANGEPL,191022,170000,6.02,97
ORANGEPL,191022,170000,6.02,1308
ORANGEPL,191022,170000,6.02,1525
ORANGEPL,191022,170000,6.02,14103
ORANGEPL,191022,170000,6.02,7082
ORANGEPL,191022,170000,6.02,9727
ORANGEPL,191022,170000,6.02,8998
ORANGEPL,191022,170000,6.02,6652
ORANGEPL,191022,170000,6.02,6772
ORANGEPL,191022,170000,6.02,110
ORANGEPL,191022,170000,6.02,6380
ORANGEPL,191022,170000,6.02,13389
ORANGEPL,191022,170000,6.02,9930
ORANGEPL,191022,170000,6.02,5000
ORANGEPL,191022,170000,6.02,5000
ORANGEPL,191022,170000,6.02,4820
ORANGEPL,191022,170000,6.02,6081
ORANGEPL,191022,170000,6.02,3619
ORANGEPL,191022,170000,6.02,6635
ORANGEPL,191022,170000,6.02,5840
ORANGEPL,191022,170000,6.02,5641
ORANGEPL,191022,170000,6.02,3946
ORANGEPL,191022,170000,6.02,3312
ORANGEPL,191022,170000,6.02,547
ORANGEPL,191021,090000,5.79,5
ORANGEPL,191021,090000,5.79,175
ORANGEPL,191021,090000,5.79,225
ORANGEPL,191021,090000,5.79,477
ORANGEPL,191021,090000,5.79,1
ORANGEPL,191021,090000,5.79,287
ORANGEPL,191021,090000,5.79,117
ORANGEPL,191021,090000,5.79,70
ORANGEPL,191021,090000,5.79,1
ORANGEPL,191021,090000,5.79,525
ORANGEPL,191021,090000,5.79,140
ORANGEPL,191021,090000,5.79,98
ORANGEPL,191021,090000,5.79,237
ORANGEPL,191021,090524,5.77,1100
ORANGEPL,191021,090524,5.77,34
ORANGEPL,191021,090524,5.77,220
ORANGEPL,191021,090524,5.77,114
ORANGEPL,191021,091635,5.79,517
ORANGEPL,191021,091635,5.79,250
ORANGEPL,191021,091635,5.79,192
ORANGEPL,191021,091635,5.79,267
ORANGEPL,191021,091635,5.79,300
ORANGEPL,191021,091635,5.79,1013
ORANGEPL,191021,091635,5.79,1119
ORANGEPL,191021,091635,5.79,700
ORANGEPL,191021,091635,5.79,511
ORANGEPL,191021,093003,5.79,362
ORANGEPL,191021,093003,5.79,1037
ORANGEPL,191021,093003,5.79,753
ORANGEPL,191021,093003,5.79,6
ORANGEPL,191021,093003,5.79,114
ORANGEPL,191021,093003,5.79,6
ORANGEPL,191021,093003,5.79,265
ORANGEPL,191021,093003,5.79,286
ORANGEPL,191021,093003,5.78,308
ORANGEPL,191021,093004,5.795,500
ORANGEPL,191021,093005,5.8,187
ORANGEPL,191021,093005,5.8,132
ORANGEPL,191021,093005,5.8,630
ORANGEPL,191021,093005,5.8,238
ORANGEPL,191021,093005,5.8,2000
ORANGEPL,191021,093005,5.8,170
ORANGEPL,191021,093005,5.8,200
ORANGEPL,191021,093005,5.8,180
ORANGEPL,191021,093039,5.8,1555
ORANGEPL,191021,093039,5.8,352
ORANGEPL,191021,093042,5.8,117
ORANGEPL,191021,093146,5.8,200
ORANGEPL,191021,093153,5.8,300
ORANGEPL,191021,093153,5.8,167
ORANGEPL,191021,093212,5.8,300
ORANGEPL,191021,093212,5.8,100
ORANGEPL,191021,093250,5.8,1100
ORANGEPL,191021,093250,5.8,923
ORANGEPL,191021,093250,5.8,1192
ORANGEPL,191021,093606,5.805,184
ORANGEPL,191021,093606,5.805,848
ORANGEPL,191021,093606,5.805,461
ORANGEPL,191021,093606,5.805,1346
ORANGEPL,191021,093606,5.81,300
ORANGEPL,191021,093606,5.81,200
ORANGEPL,191021,093606,5.81,1000
ORANGEPL,191021,093606,5.81,1000
ORANGEPL,191021,093606,5.81,15
ORANGEPL,191021,093607,5.82,61
ORANGEPL,191021,093607,5.82,439
ORANGEPL,191021,093848,5.81,170
ORANGEPL,191021,093848,5.81,502
ORANGEPL,191021,093848,5.81,413
ORANGEPL,191021,093950,5.81,706
ORANGEPL,191021,093950,5.81,413
ORANGEPL,191021,093950,5.81,1133
ORANGEPL,191021,093950,5.81,305
ORANGEPL,191021,093950,5.825,300
ORANGEPL,191021,093950,5.825,182
ORANGEPL,191021,094244,5.825,893
ORANGEPL,191021,094244,5.825,120
ORANGEPL,191021,094309,5.83,260
ORANGEPL,191021,094309,5.83,241
ORANGEPL,191021,094743,5.825,138
ORANGEPL,191021,094743,5.825,162
ORANGEPL,191021,094743,5.825,329
ORANGEPL,191021,095132,5.83,930
ORANGEPL,191021,095132,5.83,560
ORANGEPL,191021,095132,5.83,1119
ORANGEPL,191021,095132,5.83,678
ORANGEPL,191021,095203,5.83,932
ORANGEPL,191021,095203,5.83,410
ORANGEPL,191021,095452,5.83,132
ORANGEPL,191021,095452,5.84,227
ORANGEPL,191021,095452,5.84,38
ORANGEPL,191021,095510,5.84,812
ORANGEPL,191021,095510,5.84,538
ORANGEPL,191021,095808,5.84,170
ORANGEPL,191021,100130,5.84,405
ORANGEPL,191021,100534,5.84,750
ORANGEPL,191021,100617,5.83,600
ORANGEPL,191021,100617,5.83,883
ORANGEPL,191021,100617,5.825,217
ORANGEPL,191021,100823,5.84,827
ORANGEPL,191021,100823,5.84,233
ORANGEPL,191021,100823,5.84,1119
ORANGEPL,191021,100823,5.845,450
ORANGEPL,191021,100823,5.845,1119
ORANGEPL,191021,100823,5.845,1500
ORANGEPL,191021,100823,5.845,1200
ORANGEPL,191021,100823,5.845,1200
ORANGEPL,191021,100823,5.845,1200
ORANGEPL,191021,100824,5.845,338
ORANGEPL,191021,100832,5.85,3951
ORANGEPL,191021,100832,5.85,100
ORANGEPL,191021,100832,5.85,500
ORANGEPL,191021,100832,5.85,894
ORANGEPL,191021,100832,5.85,898
ORANGEPL,191021,100832,5.855,184
ORANGEPL,191021,100832,5.855,466
ORANGEPL,191021,100832,5.85,1200
ORANGEPL,191021,100832,5.85,4400
ORANGEPL,191021,100832,5.85,546
ORANGEPL,191021,100832,5.85,915
ORANGEPL,191021,100832,5.85,879
ORANGEPL,191021,100832,5.85,1200
ORANGEPL,191021,100832,5.85,2079
ORANGEPL,191021,100832,5.85,1200
ORANGEPL,191021,100832,5.85,1200
ORANGEPL,191021,100833,5.855,300
ORANGEPL,191021,100833,5.855,201
ORANGEPL,191021,100834,5.855,433
ORANGEPL,191021,100943,5.855,281
ORANGEPL,191021,100943,5.855,219
ORANGEPL,191021,100943,5.855,675
ORANGEPL,191021,100948,5.86,202
ORANGEPL,191021,100948,5.86,258
ORANGEPL,191021,100948,5.865,100
ORANGEPL,191021,100948,5.865,102
ORANGEPL,191021,100948,5.87,1119
ORANGEPL,191021,100948,5.87,579
ORANGEPL,191021,101022,5.865,193
ORANGEPL,191021,101747,5.865,138
ORANGEPL,191021,101747,5.865,384
ORANGEPL,191021,101923,5.87,412
ORANGEPL,191021,101930,5.87,220
ORANGEPL,191021,101933,5.875,184
ORANGEPL,191021,101933,5.875,300
ORANGEPL,191021,101933,5.875,516
ORANGEPL,191021,101938,5.87,412
ORANGEPL,191021,102012,5.87,88
ORANGEPL,191021,102012,5.87,261
ORANGEPL,191021,102013,5.88,396
ORANGEPL,191021,102216,5.88,1104
ORANGEPL,191021,102216,5.89,184
ORANGEPL,191021,102216,5.89,202
ORANGEPL,191021,102216,5.89,202
ORANGEPL,191021,102216,5.89,72
ORANGEPL,191021,102216,5.89,250
ORANGEPL,191021,102216,5.89,1119
ORANGEPL,191021,102216,5.89,350
ORANGEPL,191021,102216,5.89,3800
ORANGEPL,191021,102216,5.89,256
ORANGEPL,191021,102216,5.89,1750
ORANGEPL,191021,102216,5.89,780
ORANGEPL,191021,102216,5.895,279
ORANGEPL,191021,102218,5.895,221
ORANGEPL,191021,102218,5.895,2000
ORANGEPL,191021,102218,5.895,202
ORANGEPL,191021,102218,5.895,202
ORANGEPL,191021,102218,5.895,202
ORANGEPL,191021,102218,5.895,898
ORANGEPL,191021,102218,5.895,862
ORANGEPL,191021,102218,5.9,190
ORANGEPL,191021,102218,5.9,365
ORANGEPL,191021,102218,5.9,202
ORANGEPL,191021,102218,5.9,202
ORANGEPL,191021,102218,5.9,140
ORANGEPL,191021,102218,5.9,99
ORANGEPL,191021,102218,5.9,181
ORANGEPL,191021,102218,5.9,1000
ORANGEPL,191021,102218,5.9,1200
ORANGEPL,191021,102218,5.9,1200
ORANGEPL,191021,102219,5.9,1200
ORANGEPL,191021,102219,5.9,593
ORANGEPL,191021,102219,5.9,2153
ORANGEPL,191021,102219,5.9,879
ORANGEPL,191021,102219,5.9,1790
ORANGEPL,191021,102219,5.905,168
ORANGEPL,191021,102221,5.9,899
ORANGEPL,191021,102225,5.895,859
ORANGEPL,191021,102441,5.9,20
ORANGEPL,191021,102650,5.895,300
ORANGEPL,191021,102650,5.895,675
ORANGEPL,191021,102650,5.895,477
ORANGEPL,191021,102650,5.895,1148
ORANGEPL,191021,102650,5.895,245
ORANGEPL,191021,102650,5.9,248
ORANGEPL,191021,102650,5.9,232
ORANGEPL,191021,102650,5.9,174
ORANGEPL,191021,102701,5.9,299
ORANGEPL,191021,102701,5.9,137
ORANGEPL,191021,103234,5.9,862
ORANGEPL,191021,103251,5.9,596
ORANGEPL,191021,103251,5.9,215
ORANGEPL,191021,103251,5.9,851
ORANGEPL,191021,103251,5.9,2738
ORANGEPL,191021,103251,5.9,2052
ORANGEPL,191021,103251,5.9,149
ORANGEPL,191021,103251,5.895,900
ORANGEPL,191021,103254,5.905,232
ORANGEPL,191021,103254,5.905,202
ORANGEPL,191021,103254,5.905,200
ORANGEPL,191021,103616,5.905,500
ORANGEPL,191021,103714,5.905,576
ORANGEPL,191021,103816,5.9,1410
ORANGEPL,191021,103816,5.9,837
ORANGEPL,191021,103816,5.9,225
ORANGEPL,191021,103844,5.9,210
ORANGEPL,191021,103844,5.9,112
ORANGEPL,191021,104005,5.9,220
ORANGEPL,191021,104005,5.9,200
ORANGEPL,191021,104005,5.9,133
ORANGEPL,191021,104300,5.87,200
ORANGEPL,191021,104300,5.87,676
ORANGEPL,191021,104300,5.87,400
ORANGEPL,191021,104300,5.885,219
ORANGEPL,191021,104300,5.885,100
ORANGEPL,191021,104638,5.88,473
ORANGEPL,191021,104638,5.88,118
ORANGEPL,191021,104714,5.88,299
ORANGEPL,191021,104714,5.88,763
ORANGEPL,191021,104714,5.88,1649
ORANGEPL,191021,104714,5.88,120
ORANGEPL,191021,104714,5.89,708
ORANGEPL,191021,104746,5.88,877
ORANGEPL,191021,104746,5.88,656
ORANGEPL,191021,104746,5.88,665
ORANGEPL,191021,104746,5.89,219
ORANGEPL,191021,104746,5.89,6
ORANGEPL,191021,104746,5.89,269
ORANGEPL,191021,105119,5.87,91
ORANGEPL,191021,105731,5.87,1140
ORANGEPL,191021,105731,5.885,363
ORANGEPL,191021,105801,5.88,400
ORANGEPL,191021,105801,5.88,100
ORANGEPL,191021,105801,5.87,5726
ORANGEPL,191021,105801,5.87,522
ORANGEPL,191021,105801,5.88,280
ORANGEPL,191021,105801,5.88,911
ORANGEPL,191021,105801,5.88,240
ORANGEPL,191021,105801,5.87,908
ORANGEPL,191021,105801,5.88,358
ORANGEPL,191021,110023,5.875,854
ORANGEPL,191021,110023,5.88,213
ORANGEPL,191021,110445,5.88,884
ORANGEPL,191021,110445,5.885,221
ORANGEPL,191021,110446,5.88,2484
ORANGEPL,191021,110446,5.885,621
ORANGEPL,191021,110538,5.885,405
ORANGEPL,191021,110538,5.885,102
ORANGEPL,191021,110843,5.875,469
ORANGEPL,191021,110843,5.865,929
ORANGEPL,191021,110843,5.88,117
ORANGEPL,191021,110843,5.88,14
ORANGEPL,191021,110843,5.88,189
ORANGEPL,191021,111010,5.865,891
ORANGEPL,191021,111010,5.865,669
ORANGEPL,191021,111010,5.88,252
ORANGEPL,191021,111010,5.88,104
ORANGEPL,191021,111231,5.865,226
ORANGEPL,191021,111231,5.865,503
ORANGEPL,191021,111231,5.855,1119
ORANGEPL,191021,111231,5.855,18152
ORANGEPL,191021,111231,5.875,120
ORANGEPL,191021,111231,5.875,1119
ORANGEPL,191021,111231,5.875,895
ORANGEPL,191021,111231,5.875,335
ORANGEPL,191021,111231,5.875,2564
ORANGEPL,191021,111231,5.865,912
ORANGEPL,191021,111231,5.875,850
ORANGEPL,191021,111231,5.875,471
ORANGEPL,191021,112423,5.85,500
ORANGEPL,191021,112423,5.855,125
ORANGEPL,191021,112756,5.84,500
ORANGEPL,191021,112756,5.85,125
ORANGEPL,191021,113100,5.84,380
ORANGEPL,191021,113100,5.835,200
ORANGEPL,191021,113100,5.835,1119
ORANGEPL,191021,113100,5.83,1119
ORANGEPL,191021,113100,5.83,182
ORANGEPL,191021,113100,5.845,145
ORANGEPL,191021,113100,5.83,738
ORANGEPL,191021,113100,5.845,974
ORANGEPL,191021,113100,5.845,26
ORANGEPL,191021,113100,5.845,568
ORANGEPL,191021,113100,5.845,471
ORANGEPL,191021,113126,5.84,800
ORANGEPL,191021,113126,5.845,200
ORANGEPL,191021,113126,5.845,191
ORANGEPL,191021,113126,5.845,1190
ORANGEPL,191021,113126,5.845,1119
ORANGEPL,191021,113126,5.845,1682
ORANGEPL,191021,113126,5.85,1046
ORANGEPL,191021,113128,5.85,546
ORANGEPL,191021,113128,5.85,960
ORANGEPL,191021,113128,5.855,200
ORANGEPL,191021,113128,5.86,140
ORANGEPL,191021,113128,5.86,36
ORANGEPL,191021,113128,5.855,555
ORANGEPL,191021,113128,5.855,139
ORANGEPL,191021,113426,5.85,325
ORANGEPL,191021,113800,5.85,582
ORANGEPL,191021,113800,5.85,3610
ORANGEPL,191021,113800,5.855,160
ORANGEPL,191021,113800,5.855,67
ORANGEPL,191021,113800,5.855,811
ORANGEPL,191021,113800,5.855,34
ORANGEPL,191021,113802,5.85,400
ORANGEPL,191021,113802,5.85,558
ORANGEPL,191021,113802,5.855,157
ORANGEPL,191021,113802,5.855,100
ORANGEPL,191021,113953,5.855,565
ORANGEPL,191021,113953,5.855,1132
ORANGEPL,191021,113953,5.855,1119
ORANGEPL,191021,113953,5.855,181
ORANGEPL,191021,113953,5.86,517
ORANGEPL,191021,113953,5.855,855
ORANGEPL,191021,113953,5.865,259
ORANGEPL,191021,114835,5.85,894
ORANGEPL,191021,114835,5.85,2
ORANGEPL,191021,114835,5.845,502
ORANGEPL,191021,114835,5.86,2
ORANGEPL,191021,114835,5.86,222
ORANGEPL,191021,114835,5.855,126
ORANGEPL,191021,115312,5.845,13
ORANGEPL,191021,115312,5.845,29
ORANGEPL,191021,115312,5.85,1000
ORANGEPL,191021,115312,5.85,632
ORANGEPL,191021,115312,5.85,1797
ORANGEPL,191021,115312,5.86,868
ORANGEPL,191021,115337,5.85,140
ORANGEPL,191021,115821,5.845,279
ORANGEPL,191021,115821,5.85,104
ORANGEPL,191021,115922,5.845,140
ORANGEPL,191021,120012,5.845,14
ORANGEPL,191021,120012,5.85,490
ORANGEPL,191021,120012,5.85,161
ORANGEPL,191021,120015,5.85,35
ORANGEPL,191021,120015,5.85,370
ORANGEPL,191021,120015,5.85,102
ORANGEPL,191021,120023,5.845,84
ORANGEPL,191021,121357,5.85,333
ORANGEPL,191021,121357,5.85,106
ORANGEPL,191021,121357,5.85,1282
ORANGEPL,191021,121357,5.86,451
ORANGEPL,191021,121421,5.86,330
ORANGEPL,191021,123204,5.88,130
ORANGEPL,191021,123204,5.88,115
ORANGEPL,191021,123547,5.875,507
ORANGEPL,191021,123548,5.875,127
ORANGEPL,191021,124121,5.865,871
ORANGEPL,191021,124121,5.865,694
ORANGEPL,191021,124121,5.865,435
ORANGEPL,191021,124121,5.875,217
ORANGEPL,191021,124121,5.875,228
ORANGEPL,191021,124219,5.865,1000
ORANGEPL,191021,124219,5.875,305
ORANGEPL,191021,124411,5.875,154
ORANGEPL,191021,125047,5.865,419
ORANGEPL,191021,125047,5.87,143
ORANGEPL,191021,125052,5.87,575
ORANGEPL,191021,125052,5.87,133
ORANGEPL,191021,125052,5.87,11
ORANGEPL,191021,125237,5.87,175
ORANGEPL,191021,125323,5.87,729
ORANGEPL,191021,125323,5.87,380
ORANGEPL,191021,125323,5.875,68
ORANGEPL,191021,125323,5.88,191
ORANGEPL,191021,125323,5.88,62
ORANGEPL,191021,125601,5.89,280
ORANGEPL,191021,125601,5.89,1119
ORANGEPL,191021,125601,5.89,680
ORANGEPL,191021,125601,5.89,511
ORANGEPL,191021,125601,5.89,1988
ORANGEPL,191021,125601,5.89,349
ORANGEPL,191021,125601,5.885,680
ORANGEPL,191021,125601,5.895,28
ORANGEPL,191021,125927,5.89,405
ORANGEPL,191021,125927,5.89,188
ORANGEPL,191021,125950,5.875,99
ORANGEPL,191021,130119,5.875,140
ORANGEPL,191021,130205,5.875,140
ORANGEPL,191021,130231,5.875,139
ORANGEPL,191021,130231,5.88,130
ORANGEPL,191021,130402,5.875,140
ORANGEPL,191021,130427,5.875,140
ORANGEPL,191021,130427,5.875,75
ORANGEPL,191021,130427,5.875,535
ORANGEPL,191021,130427,5.875,488
ORANGEPL,191021,130427,5.875,2001
ORANGEPL,191021,130427,5.88,222
ORANGEPL,191021,130427,5.88,567
ORANGEPL,191021,130456,5.865,70
ORANGEPL,191021,130830,5.865,140
ORANGEPL,191021,130830,5.87,108
ORANGEPL,191021,130833,5.865,140
ORANGEPL,191021,130854,5.865,139
ORANGEPL,191021,130937,5.865,479
ORANGEPL,191021,130937,5.865,920
ORANGEPL,191021,130937,5.865,215
ORANGEPL,191021,130937,5.865,100
ORANGEPL,191021,130937,5.87,190
ORANGEPL,191021,130937,5.87,236
ORANGEPL,191021,130938,5.85,979
ORANGEPL,191021,130938,5.86,317
ORANGEPL,191021,130951,5.85,243
ORANGEPL,191021,131041,5.85,70
ORANGEPL,191021,131053,5.85,70
ORANGEPL,191021,131103,5.85,139
ORANGEPL,191021,131103,5.855,131
ORANGEPL,191021,131114,5.85,140
ORANGEPL,191021,131136,5.85,140
ORANGEPL,191021,131208,5.85,35
ORANGEPL,191021,131209,5.845,35
ORANGEPL,191021,131221,5.85,197
ORANGEPL,191021,131221,5.85,1091
ORANGEPL,191021,131221,5.85,982
ORANGEPL,191021,131221,5.855,655
ORANGEPL,191021,131414,5.845,280
ORANGEPL,191021,131546,5.845,139
ORANGEPL,191021,131546,5.85,104
ORANGEPL,191021,132010,5.845,61
ORANGEPL,191021,132010,5.845,9
ORANGEPL,191021,132022,5.85,792
ORANGEPL,191021,132022,5.85,879
ORANGEPL,191021,132022,5.85,85
ORANGEPL,191021,132022,5.85,500
ORANGEPL,191021,132022,5.855,582
ORANGEPL,191021,132022,5.85,641
ORANGEPL,191021,132022,5.85,86
ORANGEPL,191021,132022,5.855,74
ORANGEPL,191021,132227,5.845,515
ORANGEPL,191021,132227,5.845,464
ORANGEPL,191021,132227,5.845,128
ORANGEPL,191021,132227,5.845,403
ORANGEPL,191021,132227,5.845,387
ORANGEPL,191021,132228,5.85,129
ORANGEPL,191021,132228,5.85,11
ORANGEPL,191021,132228,5.85,205
ORANGEPL,191021,132228,5.85,129
ORANGEPL,191021,132232,5.845,515
ORANGEPL,191021,132232,5.845,515
ORANGEPL,191021,132232,5.85,129
ORANGEPL,191021,132232,5.85,129
ORANGEPL,191021,132314,5.845,350
ORANGEPL,191021,132325,5.845,139
ORANGEPL,191021,132325,5.845,165
ORANGEPL,191021,132325,5.85,122
ORANGEPL,191021,132412,5.845,70
ORANGEPL,191021,132519,5.845,420
ORANGEPL,191021,132519,5.85,149
ORANGEPL,191021,132519,5.85,15
ORANGEPL,191021,132519,5.845,445
ORANGEPL,191021,132519,5.85,111
ORANGEPL,191021,132713,5.845,210
ORANGEPL,191021,132918,5.845,209
ORANGEPL,191021,132918,5.85,105
ORANGEPL,191021,133021,5.85,205
ORANGEPL,191021,133021,5.85,753
ORANGEPL,191021,133021,5.85,740
